reaction_id,pred_solvents,pred_temp_bin,pred_time_bin,pred_catalyst_present
RXNTEST_0622c23a0e8f,NONE,hot,long,0
RXNTEST_278acf91cb18,C1CCOC1|C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_1293d21575ce,C(Cl)Cl,room,long,1
RXNTEST_faa90376f8e9,NONE,hot,short,0
RXNTEST_3abc30462c27,C1CCOC1,cold,short,0
RXNTEST_1988d900b062,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_13d82da38d59,NONE,room,overnight,0
RXNTEST_d0293717fa59,O,hot,short,1
RXNTEST_0543142b74cf,C(Cl)Cl,room,long,0
RXNTEST_742efa40f03d,NONE,room,overnight,0
RXNTEST_952aaa60d1a6,NONE,hot,overnight,1
RXNTEST_0816db540b80,NONE,warm,very_long,0
RXNTEST_03ba05ed1d51,NONE,hot,overnight,1
RXNTEST_e8be35498df6,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_31d8149ddb0a,NONE,room,long,0
RXNTEST_dbb7433eaa70,NONE,room,short,0
RXNTEST_22088c563b26,NONE,room,short,0
RXNTEST_2756b15738d6,NONE,hot,short,0
RXNTEST_c85a74a9c8b8,NONE,room,long,0
RXNTEST_e6a769641160,CN(C)C=O,hot,medium,0
RXNTEST_e9651c2bedd6,NONE,hot,long,1
RXNTEST_7459913bb07b,CN(C)C=O,warm,long,0
RXNTEST_a1af5075d0b6,C1CCOC1|O1CCCC1,cold,short,0
RXNTEST_030a8b81c6dd,NONE,hot,short,0
RXNTEST_a57b2f3f84dc,O1CCOCC1,hot,short,1
RXNTEST_859dce4ee0c3,NONE,cold,short,0
RXNTEST_c228514bd7ea,C1(=CC=CC=C1)C|O1CCOCC1,hot,very_long,1
RXNTEST_75843885e667,NONE,room,long,0
RXNTEST_e962d29a16ac,NONE,hot,long,1
RXNTEST_11d98e286a33,C(Cl)Cl,room,short,0
RXNTEST_910cbe0301b6,NONE,hot,long,1
RXNTEST_900b46e22d9e,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,long,0
RXNTEST_0edf7816bb4b,NONE,room,long,0
RXNTEST_ccab6dd1dbe1,NONE,warm,short,1
RXNTEST_cc7bb5b464e6,O,room,short,0
RXNTEST_3aadce126318,O1CCOCC1,hot,long,1
RXNTEST_3381f9c0d25f,CO,room,short,1
RXNTEST_c640ff061157,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_bed237820edc,CN(C)C=O,hot,overnight,0
RXNTEST_7054cbe3c9c2,NONE,room,long,0
RXNTEST_7bc0a25014c7,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_a0aec347c0af,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_7103e4390a7e,CN(C)C=O|CN(C=O)C,warm,long,0
RXNTEST_7c60daa9150a,NONE,warm,long,0
RXNTEST_0e568e8286ae,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_c8b020fa7094,CO,room,medium,0
RXNTEST_10356cd5f479,NONE,room,long,1
RXNTEST_062f6efe8d58,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_4530bb34676e,NONE,hot,very_long,0
RXNTEST_917f61a0a94c,NONE,cold,short,0
RXNTEST_3f085e19aff0,CO,room,short,1
RXNTEST_acbbc70df3a6,NONE,warm,short,0
RXNTEST_948bb97321d3,O|O1CCOCC1,hot,medium,1
RXNTEST_dcc6facd781e,O1CCOCC1,hot,short,1
RXNTEST_58a52dff0dc2,NONE,hot,medium,1
RXNTEST_c1b37dfea3c6,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_31a433853913,C1CCOC1,cold,long,0
RXNTEST_f808d9b04d9a,CN(C)C=O,room,long,0
RXNTEST_965e97c1f1ca,CO|O,warm,short,0
RXNTEST_067f423f312f,C1CCOC1,cryogenic,short,0
RXNTEST_0834560b4eb9,NONE,room,very_long,1
RXNTEST_5d7b4977ab7a,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_e2440d91a17c,NONE,warm,medium,0
RXNTEST_d589c5a09971,NONE,warm,overnight,0
RXNTEST_7a46d4762249,NONE,room,medium,0
RXNTEST_0d25561cd326,CO,room,medium,0
RXNTEST_ce1d3561c7e7,CN(C)C=O,warm,long,0
RXNTEST_430c717af8aa,C1CCOC1,room,overnight,0
RXNTEST_62d39f7af637,NONE,warm,short,0
RXNTEST_a5ef4b668bf3,NONE,room,long,0
RXNTEST_4d40991cb944,O1CCOCC1,hot,short,1
RXNTEST_75c0773ec94d,NONE,hot,short,0
RXNTEST_e7b2c81ee1b6,NONE,hot,medium,1
RXNTEST_542c6ce79a80,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_2725ba64aa2a,CN(C)C=O,room,overnight,0
RXNTEST_ff5b12055586,O1CCOCC1,hot,overnight,1
RXNTEST_1bd076a76bbb,CN(C)C=O|O|O1CCOCC1,hot,short,1
RXNTEST_4fd5f2ad5069,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_2a5e87fa799e,NONE,room,medium,0
RXNTEST_434f006668be,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_44259f95738e,NONE,warm,long,1
RXNTEST_0af421c15ff0,NONE,room,very_short,0
RXNTEST_d436e4250350,NONE,room,medium,1
RXNTEST_480234e51ec8,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_db191809405a,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,overnight,0
RXNTEST_0d2e05a04ad3,C1CCOC1|CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_e82375f2c396,NONE,hot,medium,1
RXNTEST_0d9f1e67cf0a,NONE,warm,long,0
RXNTEST_14e8ccea4a6e,CO,room,medium,1
RXNTEST_aa28d9ca7645,O1CCOCC1,hot,short,1
RXNTEST_84bd6cb0647c,CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_3d9835494a31,O1CCOCC1,hot,long,1
RXNTEST_952178688b9e,NONE,room,overnight,1
RXNTEST_980bc5cdc7b6,NONE,warm,medium,0
RXNTEST_161802c86f4f,NONE,hot,short,0
RXNTEST_e97b1f0b78f8,C1CCOC1,cryogenic,short,0
RXNTEST_abe5b944647f,NONE,hot,short,0
RXNTEST_3fbfa2441f24,NONE,room,short,0
RXNTEST_40d85ae4201d,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_325d8ef49cfb,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_9ec5667f728f,NONE,warm,long,1
RXNTEST_5988ed522b8c,CN(C)C=O,room,long,0
RXNTEST_fcbd1dd8cb4e,C(Cl)Cl,room,short,0
RXNTEST_f1eeb021f19c,O1CCOCC1,hot,short,1
RXNTEST_1bfd8555561e,CN(C)C=O,room,overnight,0
RXNTEST_a8d613270ab6,NONE,hot,short,0
RXNTEST_c37801e1ed5a,NONE,warm,medium,0
RXNTEST_1ed4ef435395,CN(C)C=O,room,long,0
RXNTEST_de39df593995,C(Cl)Cl,room,short,1
RXNTEST_bcb1e14525f0,NONE,warm,overnight,1
RXNTEST_0ffed2c262a8,CO,warm,medium,1
RXNTEST_f3fcb97bc2be,NONE,hot,medium,1
RXNTEST_b18857539638,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_cadfb631e322,NONE,warm,very_long,0
RXNTEST_b7d3f01bcc71,NONE,warm,overnight,0
RXNTEST_58dd9ee029ad,C(Cl)Cl|ClCCl,room,long,1
RXNTEST_15ac98ccd760,NONE,cold,short,1
RXNTEST_98a943efc653,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,long,0
RXNTEST_4983f367c96c,CN(C)C=O,hot,very_long,0
RXNTEST_ea22042c606e,CN(C)C=O,hot,long,0
RXNTEST_bf4e5e81d73a,CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_cb63432c3081,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_b33105d9170c,O1CCOCC1,hot,long,1
RXNTEST_7dbbb722b53b,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_f0d696e271b7,NONE,hot,short,0
RXNTEST_6942ffdc84c6,NONE,room,long,0
RXNTEST_3f16d513fd7e,CO,room,short,0
RXNTEST_3761657eb0d1,NONE,hot,medium,0
RXNTEST_d0f4b83a5d49,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_8de833e2237a,NONE,room,long,0
RXNTEST_0dad5f487845,CN(C)C=O|CN(C=O)C,room,medium,0
RXNTEST_f0e4496ccc8d,CN(C)C=O,room,long,0
RXNTEST_79b783c422b0,NONE,cold,overnight,0
RXNTEST_b448f66cb56b,O1CCOCC1,hot,medium,1
RXNTEST_4fd259a43771,NONE,room,long,0
RXNTEST_6ce9d0ad0e84,O1CCOCC1,hot,short,1
RXNTEST_7198e48e0815,CO|C(C)O,room,short,1
RXNTEST_dcbafd92972d,CN(C)C=O,room,long,0
RXNTEST_c3ee893470fb,NONE,room,short,0
RXNTEST_bfdb5ec58072,NONE,hot,long,0
RXNTEST_33712e7fdaa6,NONE,room,very_long,0
RXNTEST_c3d969833a6d,NONE,hot,medium,1
RXNTEST_950a82d53b56,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_a0998e86fd54,NONE,room,medium,1
RXNTEST_e476a65919f0,CO,room,long,1
RXNTEST_ade3c80b6d7c,C1CCOC1|ClCCl,room,long,0
RXNTEST_be0f9a2bda1b,C(Cl)Cl,room,long,0
RXNTEST_a4e67793dbc5,C(Cl)Cl|ClCCl,room,long,1
RXNTEST_119907a67d46,NONE,room,short,0
RXNTEST_03f13302357d,NONE,hot,medium,0
RXNTEST_53150413e90a,C1CCOC1|CN(C)C=O|O1CCCC1,room,short,0
RXNTEST_af1c2f9eb853,NONE,hot,short,0
RXNTEST_4e945d755e5e,NONE,room,very_long,0
RXNTEST_1786764d28dc,NONE,warm,medium,0
RXNTEST_1001cd204e58,NONE,cold,medium,0
RXNTEST_dc2a8f7af6fa,C(Cl)Cl|CO,room,medium,0
RXNTEST_d7e6837f4179,NONE,hot,medium,0
RXNTEST_a22cd49d64b5,CO,room,overnight,0
RXNTEST_b8c72b609e22,CN(C)C=O,warm,long,0
RXNTEST_5618119cc070,C1(=CC=CC=C1)C|O1CCOCC1,hot,very_short,1
RXNTEST_7637ba62ad34,NONE,cold,overnight,0
RXNTEST_1ae39ec142be,NONE,hot,long,1
RXNTEST_cf5c5a291f0c,NONE,room,short,1
RXNTEST_6e7e6791101b,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_f01e264b4c2e,C1CCOC1,room,short,0
RXNTEST_d7c6abb603de,NONE,room,medium,0
RXNTEST_e3530957a94d,NONE,warm,long,0
RXNTEST_e1b868ec69cb,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,long,0
RXNTEST_0d8dcc9f77e7,NONE,hot,medium,0
RXNTEST_4b2708a33c09,CO,room,short,1
RXNTEST_53de1e968eff,NONE,hot,short,1
RXNTEST_e0430687b4e6,NONE,hot,long,0
RXNTEST_5081bcc83032,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_9e4c5387fb9f,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_0e79f55e0233,NONE,room,overnight,0
RXNTEST_d913e884b34b,NONE,room,long,0
RXNTEST_3089ed96e0f0,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_90aca85cd733,CN(C)C=O,room,long,0
RXNTEST_658e85a58cbc,NONE,hot,long,0
RXNTEST_c71d1cfb3f95,O|C1(=CC=CC=C1)C|O1CCOCC1,warm,long,1
RXNTEST_b8d46adbf1f3,O1CCOCC1,hot,short,1
RXNTEST_ad5beec78490,CO,room,short,1
RXNTEST_a03974848e56,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_efbafa9eef96,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_9cf71e1c8c6e,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_18798f4861bb,NONE,hot,short,0
RXNTEST_60ab8812091a,C1CCOC1|C(Cl)Cl,room,short,0
RXNTEST_8e50a123c030,NONE,warm,long,0
RXNTEST_736b32de5b3c,NONE,warm,overnight,0
RXNTEST_928b01d07d35,NONE,cold,short,0
RXNTEST_b6671f88b2b6,NONE,hot,long,1
RXNTEST_5ba9c7533bcb,NONE,hot,long,0
RXNTEST_07f88d9d2bcd,CO,room,medium,0
RXNTEST_08ea78f554d7,NONE,warm,long,1
RXNTEST_49658aa210b0,NONE,room,long,0
RXNTEST_f4e59126690c,O1CCOCC1,warm,long,1
RXNTEST_0ff1c227af8e,CO,room,medium,0
RXNTEST_6a72cae82f4c,O,room,very_long,0
RXNTEST_34c21fd6ef83,CO,room,short,1
RXNTEST_baf5b266755b,CN(C)C=O|O,hot,medium,0
RXNTEST_0840c6698d9b,C1CCOC1|CO|O,room,very_short,0
RXNTEST_286471538179,NONE,hot,long,1
RXNTEST_dcdc3f947b50,C(Cl)Cl,cold,long,0
RXNTEST_f36af03bf47a,NONE,room,medium,0
RXNTEST_e6c2202f1a16,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_93893400dd76,NONE,hot,medium,0
RXNTEST_8165ba9e4cf3,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_5bcf24042507,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_4c7acd63acc1,NONE,hot,medium,1
RXNTEST_760e383e1ed7,C(Cl)Cl|ClCCl,cold,long,0
RXNTEST_8ff06afc872e,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_eeaba0cca32f,NONE,cold,short,0
RXNTEST_4cc30cec6ae1,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_cee43724c811,O1CCOCC1,hot,long,1
RXNTEST_a20cfc03c791,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_7a980c7bab7d,NONE,room,short,0
RXNTEST_d88ed5d08343,NONE,room,short,1
RXNTEST_dd9896f47e94,NONE,hot,long,0
RXNTEST_62ecbdfba6a4,CO,warm,long,0
RXNTEST_e77474c36ec0,NONE,hot,long,0
RXNTEST_f4885d799c76,NONE,room,very_long,0
RXNTEST_d768ac0486d3,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_9ac81fefa866,NONE,hot,medium,0
RXNTEST_010d2f0e5c01,CN(C)C=O|CN(C=O)C,warm,very_long,0
RXNTEST_b6b8adaefaaa,C1CCOC1|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_b8d8afbf017e,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_ce77919c473f,NONE,room,long,0
RXNTEST_47f284878605,NONE,warm,overnight,1
RXNTEST_2feca5594b62,NONE,room,short,0
RXNTEST_25b3321a6019,NONE,room,medium,0
RXNTEST_4d3ef35f7ad0,C1CCOC1,room,short,1
RXNTEST_e53e3b6f2391,CN(C)C=O|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_28d54ecd58f3,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_c04ace481039,CN(C)C=O,hot,short,0
RXNTEST_4d7c7664a3b7,CN(C)C=O|CN(C=O)C,hot,long,0
RXNTEST_accf7fdcd20a,NONE,warm,short,0
RXNTEST_01a0334e2595,NONE,room,medium,0
RXNTEST_624356894609,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_ca77d40d5802,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_c1d53a1653ef,CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_2845bc74802d,NONE,room,short,1
RXNTEST_8eaf823f0727,NONE,hot,long,1
RXNTEST_b47df6396884,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_244090986eb6,CN(C)C=O|O|CN(C=O)C,warm,short,0
RXNTEST_2fd678773571,C(Cl)Cl,room,short,0
RXNTEST_754f8108add3,NONE,room,medium,1
RXNTEST_bc9a9ecf5b7c,CN(C)C=O,hot,overnight,0
RXNTEST_6e40d359ace8,CN(C)C=O,warm,medium,0
RXNTEST_0e4b3ea9fd75,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_a115c038219c,NONE,hot,overnight,0
RXNTEST_78b930dab2e3,NONE,hot,long,0
RXNTEST_1e95cfcb1b6f,CN(C)C=O,room,long,0
RXNTEST_c4e1783d52ba,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,short,0
RXNTEST_1afb97337991,CN(C)C=O,room,overnight,0
RXNTEST_873e6549b5a0,NONE,warm,overnight,0
RXNTEST_5e6aba75fd1e,CN(C)C=O,hot,long,0
RXNTEST_8a136c4e893c,O1CCOCC1,hot,short,1
RXNTEST_4bc73709787c,CO,room,medium,0
RXNTEST_9d2f1345d976,NONE,warm,short,0
RXNTEST_e9c6669fb788,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_ff8a79e6e5b7,NONE,room,long,0
RXNTEST_f5da984e7cc0,NONE,room,short,0
RXNTEST_070882fb0695,CN(C)C=O,warm,overnight,0
RXNTEST_d72eab053d53,CN(C)C=O,room,overnight,0
RXNTEST_e4e3a7a72fcf,CO,warm,short,0
RXNTEST_6720fb153a09,NONE,hot,short,0
RXNTEST_b3304462ee85,C(Cl)Cl,room,short,0
RXNTEST_eb9b9b59db1f,NONE,warm,overnight,1
RXNTEST_d2ffe88b20e8,NONE,hot,long,1
RXNTEST_aef4b82601db,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_5cae2cfe7b57,CO,room,short,0
RXNTEST_62ded26d7e3e,NONE,hot,medium,1
RXNTEST_2d2416c6070b,NONE,room,very_short,0
RXNTEST_a1a90df82b95,NONE,room,short,0
RXNTEST_c6bc507be784,NONE,room,short,0
RXNTEST_b79f41a16ce4,NONE,room,long,0
RXNTEST_5da1f0ad1018,NONE,room,short,0
RXNTEST_e702684c42f4,NONE,room,medium,0
RXNTEST_e5eeb2d46ad9,NONE,hot,long,1
RXNTEST_1b77011fd8cd,NONE,room,short,0
RXNTEST_5738d067eab3,C(Cl)Cl,room,short,1
RXNTEST_230c72e38d5c,CO,room,short,1
RXNTEST_18a06e69529c,NONE,room,short,0
RXNTEST_6f32a89bc426,NONE,warm,long,0
RXNTEST_fbbf1c1838b3,NONE,warm,medium,0
RXNTEST_f4b3e92dd729,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_3a6ffc63c574,NONE,hot,overnight,0
RXNTEST_d13471afc7d8,O1CCOCC1,hot,overnight,1
RXNTEST_c276a7fa3d1a,NONE,room,very_short,0
RXNTEST_e8cf1017fba6,C(Cl)Cl,room,short,0
RXNTEST_a3a58d3948e7,C1(=CC=CC=C1)C,hot,long,0
RXNTEST_b843cf8efee2,O1CCOCC1,hot,long,1
RXNTEST_a8934b1f0173,O1CCOCC1,hot,medium,1
RXNTEST_8f9601817bef,CN(C)C=O|O,hot,short,0
RXNTEST_b277187dfe3b,NONE,room,medium,0
RXNTEST_4d157ca0cfae,NONE,room,short,0
RXNTEST_39140e108ece,O,warm,very_long,0
RXNTEST_b56dd55ef572,CN(C)C=O,warm,long,0
RXNTEST_709238c2bd8c,NONE,hot,short,0
RXNTEST_9af43d272842,CN(C)C=O,warm,medium,0
RXNTEST_6c9514583fa8,CN(C)C=O,room,medium,0
RXNTEST_ae3d0cc7b546,C(Cl)Cl|ClCCl,room,medium,0
RXNTEST_aa882e397d94,NONE,hot,very_long,0
RXNTEST_5f5657d5969a,CO|C(C)O,room,short,1
RXNTEST_0192e7ffa8c9,O1CCOCC1,hot,short,1
RXNTEST_ce04d76af436,CO,room,short,1
RXNTEST_bc2ce2a5f97e,NONE,hot,long,0
RXNTEST_e531b8900995,C1CCOC1,cold,short,0
RXNTEST_641fbe7ced78,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_cd0972484679,NONE,room,overnight,0
RXNTEST_4d410e7c0a10,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_6a1d707d2ae9,NONE,hot,long,0
RXNTEST_8635be42f63b,CN(C)C=O,hot,overnight,0
RXNTEST_1b1a6100f22b,CN(C)C=O,room,overnight,0
RXNTEST_845ab6226a65,CN(C)C=O,hot,overnight,1
RXNTEST_a6c33846e0f7,NONE,warm,medium,0
RXNTEST_32240c8fe210,CN(C)C=O,room,long,0
RXNTEST_e00625e8cdde,C(Cl)Cl|ClCCl,cold,long,0
RXNTEST_79a47d0b1d98,CN(C)C=O,warm,long,0
RXNTEST_e9e792c2b306,NONE,cold,medium,0
RXNTEST_57abbd292769,CN(C)C=O|O,warm,long,0
RXNTEST_a539cd568e53,NONE,room,overnight,0
RXNTEST_25ffe98aac74,NONE,warm,short,0
RXNTEST_d3609f5877dc,CN(C)C=O,room,long,0
RXNTEST_026fc1b02517,C(Cl)Cl,room,short,0
RXNTEST_77dfe4191fdb,CO,room,medium,1
RXNTEST_35e24cc2cc16,CN(C)C=O,warm,medium,0
RXNTEST_154a590294ec,NONE,hot,short,0
RXNTEST_7adc693ec85c,NONE,hot,medium,0
RXNTEST_322fcba8d7b1,CN(C)C=O,hot,short,0
RXNTEST_aeeb2b7bec7d,NONE,room,long,0
RXNTEST_bde1134348cd,NONE,warm,long,0
RXNTEST_11e54a649fde,NONE,warm,very_long,0
RXNTEST_56042bfea121,NONE,warm,overnight,0
RXNTEST_1cdad1805f56,NONE,hot,medium,0
RXNTEST_6516c3f7305c,NONE,room,overnight,1
RXNTEST_4a3986ce8606,CO,room,short,0
RXNTEST_43fa92a5c075,NONE,room,short,0
RXNTEST_1b1bee0ae277,NONE,hot,long,0
RXNTEST_a1e2569b4bda,CN(C)C=O,room,overnight,0
RXNTEST_44698ac37f33,NONE,room,short,1
RXNTEST_96953ceaa3a8,CN(C)C=O|O1CCOCC1,hot,medium,1
RXNTEST_35d90f5cb394,NONE,room,long,0
RXNTEST_fbfda77626d1,NONE,room,long,0
RXNTEST_82ab23560591,NONE,room,overnight,0
RXNTEST_b70ad058cd8e,CO,room,overnight,0
RXNTEST_a3039a7344b9,NONE,room,long,0
RXNTEST_1660ea7375b3,CN(C)C=O|O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_f1dc7917c3f4,NONE,room,medium,0
RXNTEST_e58a2c2dc218,NONE,warm,medium,1
RXNTEST_fa93ca65c14f,NONE,room,overnight,0
RXNTEST_18745d51777b,O1CCOCC1,hot,medium,1
RXNTEST_1d3a7163c43d,NONE,room,short,0
RXNTEST_b4ed95a62b47,NONE,room,very_long,0
RXNTEST_5b5fe176a20a,C1(=CC=CC=C1)C,hot,long,1
RXNTEST_01f62cff893a,NONE,hot,long,0
RXNTEST_50cf645f490f,NONE,hot,long,1
RXNTEST_63498a2ff272,C1CCOC1,warm,medium,0
RXNTEST_48cb47d95022,NONE,warm,short,0
RXNTEST_c900e11388ee,CN(C)C=O,room,long,0
RXNTEST_61240ea6fb38,CN(C)C=O,room,medium,0
RXNTEST_8f25bc9f84f7,NONE,hot,medium,0
RXNTEST_7df84968912e,NONE,hot,medium,0
RXNTEST_0447cd4059f3,C1CCOC1|C(Cl)Cl,cold,overnight,0
RXNTEST_b6fcd375636f,C(Cl)Cl|ClCCl,room,medium,0
RXNTEST_edb826093976,CO,room,short,1
RXNTEST_ae8e09112bea,NONE,room,medium,0
RXNTEST_02a9f26ffb19,NONE,room,short,0
RXNTEST_aeb9a61f0135,C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_4233a7a97cb0,O1CCOCC1,hot,long,1
RXNTEST_4aa902f168f6,NONE,room,short,0
RXNTEST_0c3c966ece17,NONE,room,long,0
RXNTEST_fe0c8f075996,NONE,room,short,1
RXNTEST_545bd5c18501,NONE,hot,medium,1
RXNTEST_3f438580ed4a,NONE,room,short,0
RXNTEST_1b98548ab1ef,NONE,cryogenic,short,0
RXNTEST_36e05dae2e7b,NONE,room,overnight,0
RXNTEST_9ed7831f1412,NONE,hot,medium,0
RXNTEST_041b0b80d631,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_f2bb303455e5,NONE,hot,long,0
RXNTEST_8f11121ccc32,NONE,room,short,0
RXNTEST_7f720fe9a51d,C1CCOC1,cryogenic,short,0
RXNTEST_5d61db99a2d6,C(Cl)Cl,room,short,0
RXNTEST_06a5ebe52045,CO|O,room,short,0
RXNTEST_28037ebd5d5f,NONE,room,short,1
RXNTEST_ea68a7cc4236,CN(C)C=O|O1CCOCC1,hot,long,1
RXNTEST_0d2b9ff1359f,NONE,hot,overnight,0
RXNTEST_a2c767e5fd98,NONE,warm,overnight,0
RXNTEST_6077770599c9,NONE,room,short,0
RXNTEST_e334f2bffb4d,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_66ab2e0bfa0c,NONE,warm,long,1
RXNTEST_6d5d8726c211,CN(C)C=O,hot,very_long,0
RXNTEST_7cb8093c43b7,NONE,hot,long,1
RXNTEST_ab6f8df458cb,CN(C)C=O,room,overnight,0
RXNTEST_e34a82fcabf5,NONE,warm,medium,1
RXNTEST_078154f99a52,CN(C)C=O,warm,long,0
RXNTEST_a77498a5de7e,NONE,room,long,0
RXNTEST_9e1f6f8e062f,O1CCOCC1,hot,medium,1
RXNTEST_712428b142bf,O1CCOCC1,hot,medium,1
RXNTEST_3dffffbad201,NONE,hot,medium,1
RXNTEST_31c5abca254a,C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_da62f1dd8cec,NONE,hot,medium,0
RXNTEST_05614af8048d,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_2fb0b3ea1abf,C1CCOC1|O,room,short,0
RXNTEST_dcf5e59e0626,O1CCOCC1,warm,long,1
RXNTEST_054cff1396bc,NONE,warm,long,0
RXNTEST_d24751792df9,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_05bafd8072fe,NONE,warm,short,1
RXNTEST_7dd6979d47f9,CN(C)C=O|O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_55a275bd1ac0,NONE,hot,short,0
RXNTEST_33cea8a6662f,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_d98e4e170c96,NONE,room,short,0
RXNTEST_2c47177ae472,NONE,room,very_short,0
RXNTEST_c6d633d2f81e,CN(C)C=O,room,overnight,0
RXNTEST_3bf20b0c3a00,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_04f50988fa3b,CO,room,short,1
RXNTEST_d08206e14eaa,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_2d3262b1c48d,C(Cl)Cl,room,short,0
RXNTEST_1159d230e503,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_8ff717da118d,NONE,warm,short,0
RXNTEST_713a1e9ed9d7,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_8a8bc07bf7d8,NONE,room,overnight,0
RXNTEST_67ca7df6f5c2,CN(C)C=O,hot,long,0
RXNTEST_4807d5af2019,NONE,hot,very_short,0
RXNTEST_9e2cb8905b74,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_8259842ff218,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_50c7691cde9f,NONE,cold,medium,0
RXNTEST_da487ad38fae,NONE,warm,short,0
RXNTEST_1494b4186990,NONE,hot,short,0
RXNTEST_1491514488f3,NONE,room,very_short,1
RXNTEST_0f445fff122b,NONE,warm,short,1
